gene,Block1,Block2,Block3,Block4
negative_control,14,9,3,0
negative_control,14,9,2,1
negative_control,14,9,0,3
negative_control,14,8,19,3
negative_control,14,8,17,5
negative_control,14,8,12,10
negative_control,14,8,8,14
negative_control,14,8,7,15
negative_control,14,8,6,16
negative_control,14,8,5,17
negative_control,14,8,3,19
negative_control,14,8,2,0
negative_control,14,8,0,2
negative_control,14,7,19,2
negative_control,14,7,14,7
negative_control,14,7,13,8
negative_control,14,7,12,9
negative_control,14,7,10,11
negative_control,14,7,7,14
negative_control,14,7,5,16
negative_control,14,7,4,17
negative_control,14,7,0,1
negative_control,14,6,18,2
negative_control,14,6,17,3
negative_control,14,6,16,4
negative_control,14,6,15,5
negative_control,14,6,14,6
negative_control,14,6,13,7
negative_control,14,6,12,8
negative_control,14,6,11,9
negative_control,14,6,9,11
negative_control,14,6,8,12
negative_control,14,6,7,13
negative_control,14,6,6,14
negative_control,14,6,5,15
negative_control,14,6,4,16
negative_control,14,6,1,19
negative_control,14,6,0,0
negative_control,14,5,18,1
negative_control,14,5,17,2
negative_control,14,5,16,3
negative_control,14,5,14,5
negative_control,14,5,12,7
negative_control,14,5,10,9
negative_control,14,5,9,10
negative_control,14,5,7,12
negative_control,14,5,6,13
negative_control,14,5,2,17
negative_control,14,4,18,0
negative_control,14,4,17,1
negative_control,14,4,16,2
negative_control,14,4,15,3
negative_control,14,4,14,4
negative_control,14,4,13,5
negative_control,14,4,12,6
negative_control,14,4,9,9
negative_control,14,4,8,10
negative_control,14,4,6,12
negative_control,14,4,5,13
negative_control,14,4,4,14
negative_control,14,4,3,15
negative_control,14,4,2,16
negative_control,14,4,1,17
negative_control,14,4,0,18
negative_control,14,3,18,19
negative_control,14,3,17,0
negative_control,14,3,15,2
negative_control,14,3,10,7
negative_control,14,3,6,11
negative_control,14,3,5,12
negative_control,14,3,4,13
negative_control,14,3,2,15
negative_control,14,3,1,16
negative_control,14,3,0,17
negative_control,14,2,17,19
negative_control,14,2,15,1
negative_control,14,2,13,3
negative_control,14,2,12,4
negative_control,14,2,10,6
negative_control,14,2,8,8
negative_control,14,2,7,9
negative_control,14,2,6,10
negative_control,14,2,5,11
negative_control,14,2,4,12
negative_control,14,2,3,13
negative_control,14,2,2,14
negative_control,14,2,1,15
negative_control,14,1,19,16
negative_control,14,1,15,0
negative_control,14,1,13,2
negative_control,14,1,11,4
negative_control,14,1,10,5
negative_control,14,1,9,6
negative_control,14,1,7,8
negative_control,14,1,5,10
negative_control,14,1,1,14
negative_control,14,1,0,15
negative_control,14,0,19,15
negative_control,14,0,16,18
negative_control,14,0,15,19
negative_control,14,0,14,0
negative_control,14,0,13,1
negative_control,14,0,12,2
negative_control,14,0,6,8
negative_control,14,0,4,10
negative_control,14,0,3,11
negative_control,14,0,1,13
negative_control,14,0,0,14
negative_control,13,19,18,14
negative_control,13,19,14,18
negative_control,13,19,12,0
negative_control,13,19,11,1
negative_control,13,19,10,2
negative_control,13,19,9,3
negative_control,13,19,6,6
negative_control,13,19,5,7
negative_control,13,19,3,9
negative_control,13,19,0,12
negative_control,13,18,19,12
negative_control,13,18,18,13
negative_control,13,18,17,14
negative_control,13,18,15,16
negative_control,13,18,11,0
negative_control,13,18,10,1
negative_control,13,18,7,4
negative_control,13,18,6,5
negative_control,13,18,5,6
negative_control,13,18,3,8
negative_control,13,18,2,9
negative_control,13,18,1,10
negative_control,13,17,18,12
negative_control,13,17,17,13
negative_control,13,17,14,16
negative_control,13,17,13,17
negative_control,13,17,11,19
negative_control,13,17,10,0
negative_control,13,17,9,1
negative_control,13,17,7,3
negative_control,13,17,5,5
negative_control,13,17,4,6
negative_control,13,17,2,8
negative_control,13,16,18,11
negative_control,13,16,17,12
negative_control,13,16,16,13
negative_control,13,16,15,14
negative_control,13,16,14,15
negative_control,13,16,11,18
negative_control,13,16,10,19
negative_control,13,16,8,1
negative_control,13,16,6,3
negative_control,13,16,5,4
negative_control,13,16,4,5
negative_control,13,16,3,6
negative_control,13,16,2,7
negative_control,13,16,1,8
negative_control,13,16,0,9
negative_control,13,15,17,11
negative_control,13,15,11,17
negative_control,13,15,9,19
negative_control,13,15,8,0
negative_control,13,15,7,1
negative_control,13,15,5,3
negative_control,13,15,1,7
negative_control,13,14,17,10
negative_control,13,14,16,11
negative_control,13,14,14,13
negative_control,13,14,13,14
negative_control,13,14,10,17
negative_control,13,14,8,19
negative_control,13,14,7,0
negative_control,13,14,6,1
negative_control,13,14,5,2
negative_control,13,14,3,4
negative_control,13,14,2,5
negative_control,13,14,0,7
negative_control,13,13,18,8
negative_control,13,13,17,9
negative_control,13,13,14,12
negative_control,13,13,13,13
negative_control,13,13,10,16
negative_control,13,13,9,17
negative_control,13,13,8,18
negative_control,13,13,6,0
negative_control,13,13,5,1
negative_control,13,13,4,2
negative_control,13,13,2,4
negative_control,13,12,19,6
negative_control,13,12,18,7
negative_control,13,12,17,8
negative_control,13,12,16,9
negative_control,13,12,15,10
negative_control,13,12,14,11
negative_control,13,12,13,12
negative_control,13,12,12,13
negative_control,13,12,11,14
negative_control,13,12,10,15
negative_control,13,12,9,16
negative_control,13,12,7,18
negative_control,13,12,6,19
negative_control,13,12,5,0
negative_control,13,12,4,1
negative_control,13,12,2,3
negative_control,13,12,1,4
negative_control,13,12,0,5
negative_control,13,11,19,5
negative_control,13,11,17,7
negative_control,13,11,16,8
negative_control,13,11,15,9
negative_control,13,11,13,11
negative_control,13,11,12,12
negative_control,13,11,11,13
negative_control,13,11,10,14
negative_control,13,11,8,16
negative_control,13,11,7,17
negative_control,13,11,5,19
negative_control,13,11,3,1
negative_control,13,10,19,4
negative_control,13,10,16,7
negative_control,13,10,13,10
negative_control,13,10,11,12
negative_control,13,10,10,13
negative_control,13,10,4,19
negative_control,13,10,3,0
negative_control,13,10,1,2
negative_control,13,9,16,6
negative_control,13,9,15,7
negative_control,13,9,14,8
negative_control,13,9,13,9
negative_control,13,9,12,10
negative_control,13,9,10,12
negative_control,13,9,7,15
negative_control,13,9,6,16
negative_control,13,9,4,18
negative_control,13,9,2,0
negative_control,13,8,18,3
negative_control,13,8,16,5
negative_control,13,8,9,12
negative_control,13,8,8,13
negative_control,13,8,6,15
negative_control,13,8,5,16
negative_control,13,8,4,17
negative_control,13,8,2,19
negative_control,13,8,0,1
negative_control,13,7,19,1
negative_control,13,7,18,2
negative_control,13,7,16,4
negative_control,13,7,14,6
negative_control,13,7,11,9
negative_control,13,7,10,10
negative_control,13,7,8,12
negative_control,13,7,5,15
negative_control,13,7,4,16
negative_control,13,7,3,17
negative_control,13,7,2,18
negative_control,13,7,1,19
negative_control,13,6,19,0
negative_control,13,6,17,2
negative_control,13,6,16,3
negative_control,13,6,12,7
negative_control,13,6,11,8
negative_control,13,6,10,9
negative_control,13,6,9,10
negative_control,13,6,7,12
negative_control,13,6,6,13
negative_control,13,6,4,15
negative_control,13,6,3,16
negative_control,13,5,19,19
negative_control,13,5,18,0
negative_control,13,5,16,2
negative_control,13,5,15,3
negative_control,13,5,14,4
negative_control,13,5,13,5
negative_control,13,5,9,9
negative_control,13,5,8,10
negative_control,13,5,7,11
negative_control,13,5,6,12
negative_control,13,5,5,13
negative_control,13,5,4,14
negative_control,13,5,1,17
negative_control,13,5,0,18
negative_control,13,4,19,18
negative_control,13,4,18,19
negative_control,13,4,17,0
negative_control,13,4,16,1
negative_control,13,4,14,3
negative_control,13,4,13,4
negative_control,13,4,12,5
negative_control,13,4,7,10
negative_control,13,4,5,12
negative_control,13,4,4,13
negative_control,13,4,3,14
negative_control,13,4,0,17
negative_control,13,3,19,17
negative_control,13,3,16,0
negative_control,13,3,15,1
negative_control,13,3,13,3
negative_control,13,3,12,4
negative_control,13,3,11,5
negative_control,13,3,10,6
negative_control,13,3,9,7
negative_control,13,3,8,8
negative_control,13,3,7,9
negative_control,13,3,5,11
negative_control,13,3,4,12
negative_control,13,3,3,13
negative_control,13,3,0,16
negative_control,13,2,19,16
negative_control,13,2,18,17
negative_control,13,2,17,18
negative_control,13,2,14,1
negative_control,13,2,13,2
negative_control,13,2,9,6
negative_control,13,2,8,7
negative_control,13,2,5,10
negative_control,13,2,4,11
negative_control,13,2,1,14
negative_control,13,2,0,15
negative_control,13,1,19,15
negative_control,13,1,17,17
negative_control,13,1,16,18
negative_control,13,1,15,19
negative_control,13,1,14,0
negative_control,13,1,13,1
negative_control,13,1,12,2
negative_control,13,1,11,3
negative_control,13,1,10,4
negative_control,13,1,5,9
negative_control,13,1,2,12
negative_control,13,1,1,13
negative_control,13,1,0,14
negative_control,13,0,18,15
negative_control,13,0,17,16
negative_control,13,0,15,18
negative_control,13,0,14,19
negative_control,13,0,13,0
negative_control,13,0,9,4
negative_control,13,0,8,5
negative_control,13,0,7,6
negative_control,13,0,6,7
negative_control,13,0,4,9
negative_control,13,0,1,12
negative_control,13,0,0,13
negative_control,12,19,19,12
negative_control,12,19,15,16
negative_control,12,19,13,18
negative_control,12,19,12,19
negative_control,12,19,11,0
negative_control,12,19,10,1
negative_control,12,19,8,3
negative_control,12,19,7,4
negative_control,12,19,4,7
negative_control,12,19,2,9
negative_control,12,19,1,10
negative_control,12,18,19,11
negative_control,12,18,16,14
negative_control,12,18,15,15
negative_control,12,18,13,17
negative_control,12,18,11,19
negative_control,12,18,10,0
negative_control,12,18,8,2
negative_control,12,18,7,3
negative_control,12,18,6,4
negative_control,12,18,5,5
negative_control,12,18,1,9
negative_control,12,18,0,10
negative_control,12,17,19,10
negative_control,12,17,17,12
negative_control,12,17,16,13
negative_control,12,17,14,15
negative_control,12,17,13,16
negative_control,12,17,12,17
negative_control,12,17,11,18
negative_control,12,17,8,1
negative_control,12,17,7,2
negative_control,12,17,6,3
negative_control,12,17,4,5
negative_control,12,17,1,8
negative_control,12,16,18,10
negative_control,12,16,17,11
negative_control,12,16,15,13
negative_control,12,16,13,15
negative_control,12,16,12,16
negative_control,12,16,11,17
negative_control,12,16,8,0
negative_control,12,16,7,1
negative_control,12,16,4,4
negative_control,12,16,2,6
negative_control,12,16,1,7
negative_control,12,15,18,9
negative_control,12,15,13,14
negative_control,12,15,12,15
negative_control,12,15,11,16
negative_control,12,15,7,0
negative_control,12,15,6,1
negative_control,12,15,0,7
negative_control,12,14,18,8
negative_control,12,14,15,11
negative_control,12,14,14,12
negative_control,12,14,11,15
negative_control,12,14,10,16
negative_control,12,14,7,19
negative_control,12,14,6,0
negative_control,12,14,4,2
negative_control,12,14,2,4
negative_control,12,14,1,5
negative_control,12,14,0,6
negative_control,12,13,19,6
negative_control,12,13,18,7
negative_control,12,13,17,8
negative_control,12,13,15,10
negative_control,12,13,14,11
negative_control,12,13,13,12
negative_control,12,13,11,14
negative_control,12,13,10,15
negative_control,12,13,9,16
negative_control,12,13,8,17
negative_control,12,13,6,19
negative_control,12,13,4,1
negative_control,12,13,3,2
negative_control,12,12,18,6
negative_control,12,12,17,7
negative_control,12,12,15,9
negative_control,12,12,14,10
negative_control,12,12,12,12
negative_control,12,12,11,13
negative_control,12,12,8,16
negative_control,12,12,7,17
negative_control,12,12,6,18
negative_control,12,12,4,0
negative_control,12,12,3,1
negative_control,12,12,2,2
negative_control,12,12,0,4
negative_control,12,11,19,4
negative_control,12,11,17,6
negative_control,12,11,16,7
negative_control,12,11,15,8
negative_control,12,11,14,9
negative_control,12,11,13,10
negative_control,12,11,12,11
negative_control,12,11,11,12
negative_control,12,11,9,14
negative_control,12,11,8,15
negative_control,12,11,5,18
negative_control,12,11,3,0
negative_control,12,11,2,1
negative_control,12,11,1,2
negative_control,12,11,0,3
negative_control,12,10,18,4
negative_control,12,10,16,6
negative_control,12,10,15,7
negative_control,12,10,11,11
negative_control,12,10,10,12
negative_control,12,10,7,15
negative_control,12,10,3,19
negative_control,12,10,1,1
negative_control,12,9,18,3
negative_control,12,9,17,4
negative_control,12,9,16,5
negative_control,12,9,15,6
negative_control,12,9,14,7
negative_control,12,9,13,8
negative_control,12,9,12,9
negative_control,12,9,11,10
negative_control,12,9,10,11
negative_control,12,9,8,13
negative_control,12,9,7,14
negative_control,12,9,6,15
negative_control,12,9,2,19
negative_control,12,9,1,0
negative_control,12,8,19,1
negative_control,12,8,18,2
negative_control,12,8,17,3
negative_control,12,8,15,5
negative_control,12,8,13,7
negative_control,12,8,9,11
negative_control,12,8,8,12
negative_control,12,8,7,13
negative_control,12,8,4,16
negative_control,12,8,2,18
negative_control,12,8,0,0
negative_control,12,7,15,4
negative_control,12,7,14,5
negative_control,12,7,11,8
negative_control,12,7,10,9
negative_control,12,7,7,12
negative_control,12,7,6,13
negative_control,12,7,4,15
negative_control,12,7,3,16
negative_control,12,7,2,17
negative_control,12,7,0,19
negative_control,12,6,18,0
negative_control,12,6,17,1
negative_control,12,6,16,2
negative_control,12,6,15,3
negative_control,12,6,13,5
negative_control,12,6,12,6
negative_control,12,6,11,7
negative_control,12,6,9,9
negative_control,12,6,7,11
negative_control,12,6,6,12
negative_control,12,6,5,13
negative_control,12,6,4,14
negative_control,12,6,3,15
negative_control,12,6,1,17
negative_control,12,6,0,18
negative_control,12,5,19,18
negative_control,12,5,17,0
negative_control,12,5,12,5
negative_control,12,5,11,6
negative_control,12,5,9,8
negative_control,12,5,8,9
negative_control,12,5,7,10
negative_control,12,5,6,11
negative_control,12,5,1,16
negative_control,12,5,0,17
negative_control,12,4,17,19
negative_control,12,4,16,0
negative_control,12,4,15,1
negative_control,12,4,13,3
negative_control,12,4,12,4
negative_control,12,4,11,5
negative_control,12,4,9,7
negative_control,12,4,7,9
negative_control,12,4,6,10
negative_control,12,4,5,11
negative_control,12,4,3,13
negative_control,12,4,2,14
negative_control,12,3,19,16
negative_control,12,3,18,17
negative_control,12,3,17,18
negative_control,12,3,16,19
negative_control,12,3,14,1
negative_control,12,3,12,3
negative_control,12,3,8,7
negative_control,12,3,6,9
negative_control,12,3,5,10
negative_control,12,3,4,11
negative_control,12,3,3,12
negative_control,12,3,2,13
negative_control,12,3,1,14
negative_control,12,3,0,15
negative_control,12,2,19,15
negative_control,12,2,17,17
negative_control,12,2,16,18
negative_control,12,2,14,0
negative_control,12,2,13,1
negative_control,12,2,12,2
negative_control,12,2,11,3
negative_control,12,2,10,4
negative_control,12,2,9,5
negative_control,12,2,8,6
negative_control,12,2,6,8
negative_control,12,2,5,9
negative_control,12,2,4,10
negative_control,12,2,3,11
negative_control,12,2,0,14
negative_control,12,1,19,14
negative_control,12,1,15,18
negative_control,12,1,13,0
negative_control,12,1,9,4
negative_control,12,1,8,5
negative_control,12,1,7,6
negative_control,12,1,6,7
negative_control,12,1,5,8
negative_control,12,1,4,9
negative_control,12,1,3,10
negative_control,12,1,0,13
negative_control,12,0,17,15
negative_control,12,0,15,17
negative_control,12,0,14,18
negative_control,12,0,12,0
negative_control,12,0,11,1
negative_control,12,0,7,5
negative_control,12,0,5,7
negative_control,12,0,4,8
negative_control,12,0,3,9
negative_control,11,19,19,11
negative_control,11,19,18,12
negative_control,11,19,17,13
negative_control,11,19,14,16
negative_control,11,19,13,17
negative_control,11,19,12,18
negative_control,11,19,8,2
negative_control,11,19,7,3
negative_control,11,19,6,4
negative_control,11,19,3,7
negative_control,11,19,2,8
negative_control,11,19,1,9
negative_control,11,18,19,10
negative_control,11,18,13,16
negative_control,11,18,12,17
negative_control,11,18,11,18
negative_control,11,18,9,0
negative_control,11,18,8,1
negative_control,11,18,7,2
negative_control,11,18,6,3
negative_control,11,18,4,5
negative_control,11,18,2,7
negative_control,11,18,0,9
negative_control,11,17,19,9
negative_control,11,17,18,10
negative_control,11,17,17,11
negative_control,11,17,14,14
negative_control,11,17,10,18
negative_control,11,17,9,19
negative_control,11,17,8,0
negative_control,11,17,7,1
negative_control,11,17,6,2
negative_control,11,17,5,3
negative_control,11,17,4,4
negative_control,11,17,2,6
negative_control,11,17,0,8
negative_control,11,16,19,8
negative_control,11,16,17,10
negative_control,11,16,15,12
negative_control,11,16,14,13
negative_control,11,16,12,15
negative_control,11,16,11,16
negative_control,11,16,5,2
negative_control,11,16,4,3
negative_control,11,16,3,4
negative_control,11,16,2,5
negative_control,11,15,18,8
negative_control,11,15,17,9
negative_control,11,15,15,11
negative_control,11,15,12,14
negative_control,11,15,11,15
negative_control,11,15,10,16
negative_control,11,15,6,0
negative_control,11,15,4,2
negative_control,11,14,18,7
negative_control,11,14,16,9
negative_control,11,14,15,10
negative_control,11,14,14,11
negative_control,11,14,13,12
negative_control,11,14,12,13
negative_control,11,14,11,14
negative_control,11,14,10,15
negative_control,11,14,9,16
negative_control,11,14,8,17
negative_control,11,14,7,18
negative_control,11,14,5,0
negative_control,11,14,4,1
negative_control,11,14,3,2
negative_control,11,14,1,4
negative_control,11,14,0,5
negative_control,11,13,15,9
negative_control,11,13,13,11
negative_control,11,13,12,12
negative_control,11,13,11,13
negative_control,11,13,9,15
negative_control,11,13,7,17
negative_control,11,13,6,18
negative_control,11,13,4,0
negative_control,11,13,3,1
negative_control,11,13,2,2
negative_control,11,12,19,4
negative_control,11,12,16,7
negative_control,11,12,14,9
negative_control,11,12,7,16
negative_control,11,12,6,17
negative_control,11,12,3,0
negative_control,11,12,2,1
negative_control,11,12,1,2
negative_control,11,12,0,3
negative_control,11,11,19,3
negative_control,11,11,18,4
negative_control,11,11,17,5
negative_control,11,11,12,10
negative_control,11,11,11,11
negative_control,11,11,9,13
negative_control,11,11,7,15
negative_control,11,11,6,16
negative_control,11,11,5,17
negative_control,11,11,4,18
negative_control,11,11,3,19
negative_control,11,11,2,0
negative_control,11,11,0,2
negative_control,11,10,18,3
negative_control,11,10,17,4
negative_control,11,10,15,6
negative_control,11,10,13,8
negative_control,11,10,7,14
negative_control,11,10,6,15
negative_control,11,10,5,16
negative_control,11,9,19,1
negative_control,11,9,15,5
negative_control,11,9,14,6
negative_control,11,9,12,8
negative_control,11,9,11,9
negative_control,11,9,10,10
negative_control,11,9,9,11
negative_control,11,9,7,13
negative_control,11,9,5,15
negative_control,11,9,4,16
negative_control,11,9,2,18
negative_control,11,9,1,19
negative_control,11,9,0,0
negative_control,11,8,18,1
negative_control,11,8,17,2
negative_control,11,8,15,4
negative_control,11,8,12,7
negative_control,11,8,11,8
negative_control,11,8,8,11
negative_control,11,8,5,14
negative_control,11,8,4,15
negative_control,11,8,3,16
negative_control,11,8,2,17
negative_control,11,8,1,18
negative_control,11,8,0,19
negative_control,11,7,19,19
negative_control,11,7,18,0
negative_control,11,7,13,5
negative_control,11,7,12,6
negative_control,11,7,11,7
negative_control,11,7,9,9
negative_control,11,7,7,11
negative_control,11,7,6,12
negative_control,11,7,3,15
negative_control,11,7,2,16
negative_control,11,7,0,18
negative_control,11,6,19,18
negative_control,11,6,18,19
negative_control,11,6,17,0
negative_control,11,6,16,1
negative_control,11,6,15,2
negative_control,11,6,13,4
negative_control,11,6,8,9
negative_control,11,6,6,11
negative_control,11,6,5,12
negative_control,11,6,4,13
negative_control,11,6,2,15
negative_control,11,6,1,16
negative_control,11,5,18,18
negative_control,11,5,17,19
negative_control,11,5,13,3
negative_control,11,5,12,4
negative_control,11,5,11,5
negative_control,11,5,10,6
negative_control,11,5,8,8
negative_control,11,5,7,9
negative_control,11,5,6,10
negative_control,11,5,5,11
negative_control,11,5,3,13
negative_control,11,5,1,15
negative_control,11,5,0,16
negative_control,11,4,19,16
negative_control,11,4,18,17
negative_control,11,4,17,18
negative_control,11,4,13,2
negative_control,11,4,12,3
negative_control,11,4,11,4
negative_control,11,4,10,5
negative_control,11,4,8,7
negative_control,11,4,7,8
negative_control,11,4,3,12
negative_control,11,4,2,13
negative_control,11,3,18,16
negative_control,11,3,17,17
negative_control,11,3,15,19
negative_control,11,3,14,0
negative_control,11,3,13,1
negative_control,11,3,10,4
negative_control,11,3,8,6
negative_control,11,3,7,7
negative_control,11,3,6,8
negative_control,11,3,5,9
negative_control,11,3,3,11
negative_control,11,3,2,12
negative_control,11,3,1,13
negative_control,11,3,0,14
negative_control,11,2,17,16
negative_control,11,2,15,18
negative_control,11,2,14,19
negative_control,11,2,13,0
negative_control,11,2,12,1
negative_control,11,2,10,3
negative_control,11,2,7,6
negative_control,11,2,3,10
negative_control,11,2,2,11
negative_control,11,2,0,13
negative_control,11,1,18,14
negative_control,11,1,17,15
negative_control,11,1,16,16
negative_control,11,1,13,19
negative_control,11,1,11,1
negative_control,11,1,10,2
negative_control,11,1,8,4
negative_control,11,1,6,6
negative_control,11,1,3,9
negative_control,11,1,2,10
negative_control,11,1,1,11
negative_control,11,1,0,12
negative_control,11,0,19,12
negative_control,11,0,16,15
negative_control,11,0,15,16
negative_control,11,0,12,19
negative_control,11,0,9,2
negative_control,11,0,7,4
negative_control,11,0,4,7
negative_control,11,0,2,9
negative_control,11,0,0,11
negative_control,10,19,19,10
negative_control,10,19,18,11
negative_control,10,19,15,14
negative_control,10,19,13,16
negative_control,10,19,12,17
negative_control,10,19,11,18
negative_control,10,19,10,19
negative_control,10,19,9,0
negative_control,10,19,7,2
negative_control,10,19,6,3
negative_control,10,19,5,4
negative_control,10,19,3,6
negative_control,10,18,18,10
negative_control,10,18,17,11
negative_control,10,18,16,12
negative_control,10,18,14,14
negative_control,10,18,13,15
negative_control,10,18,12,16
negative_control,10,18,9,19
negative_control,10,18,6,2
negative_control,10,18,5,3
negative_control,10,18,1,7
negative_control,10,17,18,9
negative_control,10,17,17,10
negative_control,10,17,16,11
negative_control,10,17,15,12
negative_control,10,17,14,13
negative_control,10,17,9,18
negative_control,10,17,7,0
negative_control,10,17,6,1
negative_control,10,17,5,2
negative_control,10,17,3,4
negative_control,10,17,2,5
negative_control,10,17,1,6
negative_control,10,16,18,8
negative_control,10,16,17,9
negative_control,10,16,12,14
negative_control,10,16,11,15
negative_control,10,16,10,16
negative_control,10,16,9,17
negative_control,10,16,8,18
negative_control,10,16,7,19
negative_control,10,16,6,0
negative_control,10,16,5,1
negative_control,10,16,4,2
negative_control,10,16,3,3
negative_control,10,16,2,4
negative_control,10,16,0,6
negative_control,10,15,19,6
negative_control,10,15,18,7
negative_control,10,15,17,8
negative_control,10,15,15,10
negative_control,10,15,13,12
negative_control,10,15,11,14
negative_control,10,15,10,15
negative_control,10,15,9,16
negative_control,10,15,6,19
negative_control,10,15,5,0
negative_control,10,15,4,1
negative_control,10,15,3,2
negative_control,10,15,1,4
negative_control,10,14,14,10
negative_control,10,14,11,13
negative_control,10,14,10,14
negative_control,10,14,9,15
negative_control,10,14,8,16
negative_control,10,14,7,17
negative_control,10,14,6,18
negative_control,10,14,5,19
negative_control,10,14,4,0
negative_control,10,14,3,1
negative_control,10,14,1,3
negative_control,10,14,0,4
negative_control,10,13,19,4
negative_control,10,13,18,5
negative_control,10,13,15,8
negative_control,10,13,13,10
negative_control,10,13,11,12
negative_control,10,13,10,13
negative_control,10,13,9,14
negative_control,10,13,8,15
negative_control,10,13,7,16
negative_control,10,13,6,17
negative_control,10,13,5,18
negative_control,10,13,4,19
negative_control,10,13,2,1
negative_control,10,13,1,2
negative_control,10,13,0,3
negative_control,10,12,16,6
negative_control,10,12,15,7
negative_control,10,12,12,10
negative_control,10,12,11,11
negative_control,10,12,9,13
negative_control,10,12,6,16
negative_control,10,12,4,18
negative_control,10,12,3,19
negative_control,10,12,1,1
negative_control,10,11,19,2
negative_control,10,11,16,5
negative_control,10,11,15,6
negative_control,10,11,14,7
negative_control,10,11,13,8
negative_control,10,11,12,9
negative_control,10,11,11,10
negative_control,10,11,10,11
negative_control,10,11,7,14
negative_control,10,11,6,15
negative_control,10,11,3,18
negative_control,10,11,2,19
negative_control,10,11,1,0
negative_control,10,11,0,1
negative_control,10,10,19,1
negative_control,10,10,16,4
negative_control,10,10,15,5
negative_control,10,10,14,6
negative_control,10,10,13,7
negative_control,10,10,11,9
negative_control,10,10,10,10
negative_control,10,10,9,11
negative_control,10,10,7,13
negative_control,10,10,3,17
negative_control,10,10,2,18
negative_control,10,10,0,0
negative_control,10,9,19,0
negative_control,10,9,17,2
negative_control,10,9,16,3
negative_control,10,9,15,4
negative_control,10,9,14,5
negative_control,10,9,12,7
negative_control,10,9,8,11
negative_control,10,9,5,14
negative_control,10,9,4,15
negative_control,10,9,3,16
negative_control,10,9,2,17
negative_control,10,9,0,19
negative_control,10,8,19,19
negative_control,10,8,18,0
negative_control,10,8,17,1
negative_control,10,8,16,2
negative_control,10,8,11,7
negative_control,10,8,9,9
negative_control,10,8,8,10
negative_control,10,8,5,13
negative_control,10,8,4,14
negative_control,10,8,1,17
negative_control,10,7,17,0
negative_control,10,7,16,1
negative_control,10,7,15,2
negative_control,10,7,13,4
negative_control,10,7,10,7
negative_control,10,7,8,9
negative_control,10,7,5,12
negative_control,10,7,2,15
negative_control,10,7,0,17
negative_control,10,6,19,17
negative_control,10,6,17,19
negative_control,10,6,16,0
negative_control,10,6,15,1
negative_control,10,6,14,2
negative_control,10,6,13,3
negative_control,10,6,11,5
negative_control,10,6,10,6
negative_control,10,6,9,7
negative_control,10,6,6,10
negative_control,10,6,5,11
negative_control,10,6,4,12
negative_control,10,6,3,13
negative_control,10,6,2,14
negative_control,10,6,1,15
negative_control,10,6,0,16
negative_control,10,5,19,16
negative_control,10,5,18,17
negative_control,10,5,17,18
negative_control,10,5,15,0
negative_control,10,5,13,2
negative_control,10,5,11,4
negative_control,10,5,10,5
negative_control,10,5,7,8
negative_control,10,5,3,12
negative_control,10,5,2,13
negative_control,10,4,16,18
negative_control,10,4,15,19
negative_control,10,4,12,2
negative_control,10,4,11,3
negative_control,10,4,10,4
negative_control,10,4,8,6
negative_control,10,4,7,7
negative_control,10,4,4,10
negative_control,10,4,3,11
negative_control,10,4,1,13
negative_control,10,4,0,14
negative_control,10,3,14,19
negative_control,10,3,11,2
negative_control,10,3,9,4
negative_control,10,3,7,6
negative_control,10,3,5,8
negative_control,10,3,4,9
negative_control,10,3,3,10
negative_control,10,3,2,11
negative_control,10,3,1,12
negative_control,10,3,0,13
negative_control,10,2,14,18
negative_control,10,2,13,19
negative_control,10,2,12,0
negative_control,10,2,10,2
negative_control,10,2,9,3
negative_control,10,2,8,4
negative_control,10,2,4,8
negative_control,10,2,3,9
negative_control,10,2,2,10
negative_control,10,2,1,11
negative_control,10,2,0,12
negative_control,10,1,17,14
negative_control,10,1,15,16
negative_control,10,1,13,18
negative_control,10,1,12,19
negative_control,10,1,10,1
negative_control,10,1,8,3
negative_control,10,1,7,4
negative_control,10,1,6,5
negative_control,10,1,5,6
negative_control,10,1,3,8
negative_control,10,1,1,10
negative_control,10,0,19,11
negative_control,10,0,17,13
negative_control,10,0,15,15
negative_control,10,0,14,16
negative_control,10,0,13,17
negative_control,10,0,12,18
negative_control,10,0,11,19
negative_control,10,0,9,1
negative_control,10,0,6,4
negative_control,10,0,5,5
negative_control,10,0,2,8
negative_control,10,0,1,9
negative_control,10,0,0,10
negative_control,9,19,18,10
negative_control,9,19,17,11
negative_control,9,19,16,12
negative_control,9,19,15,13
negative_control,9,19,14,14
negative_control,9,19,13,15
negative_control,9,19,12,16
negative_control,9,19,10,18
negative_control,9,19,9,19
negative_control,9,19,7,1
negative_control,9,19,6,2
negative_control,9,19,4,4
negative_control,9,19,3,5
negative_control,9,19,1,7
negative_control,9,19,0,8
negative_control,9,18,18,9
negative_control,9,18,16,11
negative_control,9,18,15,12
negative_control,9,18,14,13
negative_control,9,18,12,15
negative_control,9,18,10,17
negative_control,9,18,8,19
negative_control,9,18,7,0
negative_control,9,18,5,2
negative_control,9,18,4,3
negative_control,9,18,3,4
negative_control,9,18,2,5
negative_control,9,18,1,6
negative_control,9,18,0,7
negative_control,9,17,18,8
negative_control,9,17,17,9
negative_control,9,17,13,13
negative_control,9,17,12,14
negative_control,9,17,10,16
negative_control,9,17,9,17
negative_control,9,17,8,18
negative_control,9,17,7,19
