gene,x,y,primary,rep
74,4.794212729964718,4.656263988043028,20,25
1513,5.707484823064246,2.467941223651525,20,25
1010,3.885507571268156,5.255026935551396,20,25
781,2.0864398172072463,5.77204595910187,20,25
545,2.5588973620970004,5.965799558129169,20,25
2068,5.5721885376746165,4.19602007654121,20,25
1079,3.180222002576201,6.027915247502776,20,25
1210,6.7808027314650445,6.506422922277325,20,25
1049,6.580788270920995,3.452570092534481,20,25
1050,6.463774171502676,2.274662897606173,20,25
1974,3.0846380624099625,3.851118612919087,20,25
2033,3.346355055332781,6.400166822884458,20,25
1610,3.6162493344062048,3.020917589948287,20,25
783,2.822457896284381,2.486782057546012,20,25
1486,5.502464795365627,3.8531469526107407,20,25
1934,5.303403334684966,6.745915740319498,20,26
965,3.187512289029077,4.879835557543631,20,26
1978,3.097164996506735,6.953572452433459,20,26
893,2.568485705772628,4.587612496929745,20,26
578,5.268374470823556,2.604489022377245,20,26
461,5.641888606691175,5.744777597806759,20,26
1018,4.729168385968528,5.766874062223318,20,26
75,2.8197138006898896,6.629409928540906,20,26
828,2.3897577845206888,4.695188709463148,20,26
7,5.976844468805631,6.802090862503223,20,26
1927,6.539086066050861,2.273379323044303,20,26
659,2.329406704394932,3.884199576376868,20,26
824,5.923693871414438,2.54588535113891,20,26
628,3.869900987773365,6.814980475206488,20,26
359,2.011547783170822,5.766919278355459,20,26
2030,2.859249287601478,3.075759944098213,20,26
1761,5.218385866984366,3.853033642656954,20,26
950,5.2564661904836925,6.180128077518704,20,26
477,6.118230736528724,2.2807304123124528,20,26
987,6.077229600979322,3.3934365147371928,20,26
1071,5.056751436790406,4.917693414805216,20,26
940,5.877284339055764,2.8978738947021547,20,26
74,3.1873341432108555,2.364087520861373,20,26
369,3.855133903951685,2.566729500697061,20,26
1438,3.185921444693034,2.404691435799014,20,26
1328,2.8814762166476067,6.065870033529462,20,27
851,6.609983596774056,2.397377088433419,20,27
1849,4.865818183635263,6.778984002669398,20,27
709,4.181574589594208,2.8387179125023385,20,27
2014,5.308864038796743,3.431513575720838,20,27
1993,3.2614816805740103,2.863359026497778,20,27
1191,3.7836375524824617,4.584559280789197,20,27
575,5.275710941409405,5.347005849713322,20,27
645,4.138638583157166,3.744505088922959,20,27
907,2.9765297613383024,2.008162049552785,20,27
1039,5.206706939868029,3.591332373196962,20,27
912,5.179281919738146,4.6553219882579135,20,27
200,2.659310841334364,3.810254647748974,20,27
1966,3.89628826691214,2.655406335777248,20,27
1827,3.254307204451966,6.645382612177479,20,27
884,2.5442860143183474,2.6311033558657293,20,27
350,4.543742959366667,4.713760603465566,20,27
1220,3.312299667378136,4.010588499818614,20,27
1268,3.770509313367396,5.9253552980269575,20,27
815,2.497425832619824,6.265001237449397,20,27
277,2.803686213761705,6.303352995947519,20,27
427,3.586855225610047,4.967626407424439,20,27
1339,3.224359667022807,6.572973580785559,20,27
71,6.07807648355724,5.26530813098775,20,27
1363,6.3725351836018405,3.028708864115541,20,27
1709,4.113468488427337,6.568946365690604,20,28
506,5.257385778724726,4.0572396896664165,20,28
86,6.833595023856381,2.858021640463048,20,28
1136,6.511967671796104,6.109923167572626,20,28
1937,4.231294594718992,3.742326354321524,20,28
628,6.07801318750702,6.972068387963195,20,28
933,5.729053514093162,2.622970737872758,20,28
1765,3.8452968938377454,2.868604350381823,20,28
399,4.751062413744094,2.419598938321446,20,28
579,2.422780273615156,6.902092672052673,20,28
42,4.057750371300255,6.3672572365280375,20,28
1641,2.3987979492574474,6.357693023161405,20,28
4,5.306504488223803,4.820019922635129,20,28
1720,3.3440356375883447,5.811584175864597,20,28
1366,5.693650700791472,3.175662830316813,20,28
1742,6.253253930894952,4.085349799057689,20,28
1137,2.46506216646321,4.345538470982099,20,28
1992,6.333794736508493,5.686390067551342,20,28
1492,6.845722638906387,2.946048110908127,20,28
154,3.2288580695089744,5.105500127044734,20,28
584,4.761431196012166,3.930150410362261,20,28
1860,5.804102935618945,5.018162764195704,20,28
1723,4.461248735589059,2.8533894907384,20,28
628,4.780819905777782,4.240381046302426,20,28
194,6.0256467837669625,2.124291309976644,20,28
1786,4.86184501587372,6.9027359014804,20,29
1799,4.129815327491988,4.116698664276386,20,29
1058,5.448660885910913,4.228954356113256,20,29
75,4.653834298281095,4.806266297022422,20,29
68,4.4604489534408405,3.81580340177566,20,29
1277,4.3350896522202085,2.304476298974267,20,29
596,6.219701854733684,3.2672242583938957,20,29
114,5.2402151181132695,3.677486849003796,20,29
1107,2.1778112662110063,3.980057151450049,20,29
595,3.5535828657470407,6.3637881562044125,20,29
218,5.689952153529582,6.978880339245984,20,29
734,5.883745739432952,2.669889714491807,20,29
1762,3.4570202136284243,3.92089144715662,20,29
250,6.364882195966747,6.055537973493006,20,29
1618,6.687050735605162,6.6335642583802725,20,29
248,2.4650443929589687,6.390486766540304,20,29
43,3.1766566771782445,2.155191714370946,20,29
1163,4.084016129914569,2.520556454177581,20,29
960,6.060187068649396,5.617228437472092,20,29
1354,3.410443586974177,2.801596080684574,20,29
104,2.191785885085161,6.870533987180137,20,29
1051,5.605099202375018,5.759597672527835,20,29
1764,4.853452484118001,5.469210856296483,20,29
958,2.3360390645822213,5.541189672233971,20,29
288,5.254456486942379,2.4896259920795387,20,29
52,4.26013793233278,3.750376476860984,20,30
1893,6.1563999294858025,5.920902629558837,20,30
17,5.3726068445832444,2.243199347110729,20,30
1486,4.509406897121323,5.378567647550004,20,30
700,5.424816827557322,6.11767074307296,20,30
1740,6.759482925421529,6.456230640542935,20,30
1825,2.976653123102891,4.632724424253237,20,30
2029,5.01316850348445,4.75795114800126,20,30
740,4.397869604465695,2.3257388412778486,20,30
217,6.1433971459090255,4.764282505928258,20,30
502,3.156336897680678,3.522628314401873,20,30
721,4.119755353632755,5.082769527709204,20,30
1234,6.583470900241061,2.527484781129645,20,30
1697,2.492243183387473,2.167599819858154,20,30
448,6.482033619056257,6.744415479847008,20,30
295,4.4054933034739765,6.206710127513268,20,30
61,3.7892253301320986,3.6900824239997942,20,30
1404,5.166281612181471,5.7450424610077055,20,30
1618,2.425331010539049,5.997866986321706,20,30
1804,2.2530312631873697,3.2759167471051533,20,30
1037,5.26437468871963,4.591280010346752,20,30
618,3.6928641431324074,2.807643375948281,20,30
791,5.438162938567405,4.872276236413498,20,30
1627,6.653156827084445,6.961444787636174,20,30
1446,2.358435311139526,4.082753024673314,20,30
850,3.836100326750936,3.345609386205476,20,31
818,3.4858393335033697,4.870985997987441,20,31
1057,3.90258121703289,3.5453156270059827,20,31
262,3.991709288803036,6.36696670330517,20,31
303,4.046029203864142,6.366384103771407,20,31
1223,3.998094820638699,6.178980317079626,20,31
806,5.6196326352764245,2.573397497749808,20,31
112,4.608423080676984,4.908922779319159,20,31
764,5.662715712045879,3.189664761332678,20,31
1028,2.31351589121095,6.350167453531142,20,31
841,3.7756249710259686,5.208533318803773,20,31
1742,3.950769645105303,3.6606334227133783,20,31
176,5.697159075132596,6.793508353760681,20,31
144,4.536104693225066,5.991719286335708,20,31
578,6.457144043454912,5.777160174180947,20,31
978,2.63183453869035,6.557880537862521,20,31
308,3.607904093034756,4.589726591142391,20,31
1868,6.625923425116445,5.613594124807017,20,31
477,3.08873626939157,5.646817760391917,20,31
372,5.593455027533222,2.563355499064044,20,31
994,3.0331534820450017,2.8596522767473527,20,31
471,6.720070336069838,4.661081527213933,20,31
311,6.349003962166888,3.704039772251552,20,31
162,2.0446375402285737,6.271888841456077,20,31
813,4.307855872027984,6.828645367029024,20,31
1420,6.803781463315621,3.565436457598381,20,32
2082,3.355520094300206,5.922981795804749,20,32
317,2.2963522516277486,3.299513975583233,20,32
1696,6.335507795122652,4.990560019775614,20,32
512,3.5715951297499107,2.504682683841538,20,32
1339,4.809385061552022,5.100718172302978,20,32
908,3.493635131454112,6.368485926879085,20,32
558,4.776834347255708,4.257152034915629,20,32
776,6.027372534216005,3.165597927016835,20,32
1121,3.1374831628164133,6.570603200592506,20,32
694,5.990917947849139,6.655364052141913,20,32
1648,6.128389979282014,4.065031484559277,20,32
2091,5.459442336098521,2.726696069043733,20,32
806,3.936910532097562,2.054674440140403,20,32
231,2.835991311538656,6.3305937722517776,20,32
2018,3.318930926948277,5.233413307156511,20,32
1392,2.5713746440313923,2.9092221607997963,20,32
1706,2.161757702100788,3.517637435638461,20,32
383,2.765093830844472,4.957077500834179,20,32
134,3.2032458481019663,3.510523775027594,20,32
650,3.545488209760145,5.293680908670691,20,32
127,4.7569707387739335,4.871029073848619,20,32
1804,3.050066760334315,5.15180928008098,20,32
238,2.511451898047024,4.717918123784944,20,32
1853,4.069114210172415,2.51138132935629,20,32
1955,4.485430528250157,4.6141227698157055,20,33
1177,4.504263564612519,5.7543858569846345,20,33
553,3.001446765697694,5.950482250179068,20,33
1982,5.282400043850091,4.666085530008952,20,33
772,4.067055528958977,4.52376134274417,20,33
1637,3.3185216841955154,2.2961664749938824,20,33
841,6.377198851144722,5.421001549187472,20,33
1517,3.691150605623597,5.362730495663158,20,33
435,2.388682998495567,3.2742999072975545,20,33
1110,6.783258829922926,3.976770681236779,20,33
1069,4.797447793311829,6.525710527936949,20,33
1664,4.5827741669922775,5.25040880354557,20,33
889,5.670412919612863,4.454701750619543,20,33
2026,3.89021762599417,5.885308348685438,20,33
233,3.443607094261956,6.146633054527919,20,33
1344,4.996220636910167,5.954325680004285,20,33
2043,4.816631540427352,4.758857401828911,20,33
784,4.43614688154898,4.643066531963726,20,33
724,4.216680797356251,3.7924878502749424,20,33
149,5.78486706478824,3.699127121032049,20,33
720,6.297076750973203,3.9192055414037807,20,33
193,2.0926585737774728,3.969789148817625,20,33
1707,6.765333175282354,6.9872913639377074,20,33
363,6.261249941467916,2.4005375502032784,20,33
458,4.915579502904269,4.483439088875165,20,33
2026,3.1769814921875272,4.6757431855160245,20,34
1368,4.426168055686656,5.053170979931929,20,34
765,2.2342768159280384,5.1735168308540125,20,34
1677,2.251162177494747,2.284463519139514,20,34
55,6.617989768213544,6.57082381357808,20,34
1086,6.343828288255687,5.443706664814068,20,34
1651,4.5771576995992165,3.180621042918903,20,34
1970,6.212625245170177,3.1008010595480595,20,34
1843,5.321973092647055,3.8488781248280777,20,34
516,3.5680406605961794,2.819953998554812,20,34
1933,4.939954936275528,3.2596005678833677,20,34
1670,6.9864887425185085,6.362248491305239,20,34
173,6.737765950317853,6.606273405072476,20,34
702,5.391647719974468,3.2189501351208265,20,34
1922,4.387129846345668,4.684067733474399,20,34
641,2.1306136411064625,5.033081953162329,20,34
754,5.779595964389774,4.357660442518156,20,34
32,3.72827730719214,2.019535462493605,20,34
2066,3.742272273490266,2.9861718993954183,20,34
2060,2.6702459004341,4.262676339132062,20,34
7,3.963009490260108,4.720162378314797,20,34
946,4.063362361685108,2.08963168385752,20,34
850,4.592459335434536,3.459891066713107,20,34
430,3.313353433118407,6.695507203372215,20,34
1945,3.490466568292701,4.912913523913598,20,34
1080,5.0666086824410925,4.689688403719839,20,35
1825,2.0665181931430108,2.426170417438831,20,35
235,3.9406612557837697,3.2642468588029225,20,35
33,5.885817350044956,6.401789229889933,20,35
390,4.580499097976911,2.2205990172757573,20,35
1707,6.475124346366698,6.252923693790786,20,35
1803,3.4761895232522644,6.447942480474211,20,35
1435,4.7616618380485365,4.56391261480564,20,35
1752,2.438882190732504,4.562690294662369,20,35
1628,4.06282361379258,5.9273915613674255,20,35
1146,6.551520685908768,2.2737502516404917,20,35
1568,3.393274281439471,3.649832915850989,20,35
706,3.1827086235068207,4.997254508175472,20,35
1246,6.527587852005079,3.153484391345028,20,35
416,3.208047323390253,4.903225896404484,20,35
58,6.321943717649965,6.587901156725259,20,35
1755,3.9861848435376457,3.215681158247008,20,35
1462,5.486202514181861,4.376994776125557,20,35
1473,6.4134490189883255,5.2735553661659305,20,35
1008,3.788117600387223,2.089621460979725,20,35
583,5.451598048774892,3.036304323582949,20,35
1695,6.562335462184244,6.600069283358461,20,35
537,2.139004260397177,3.486409521367223,20,35
1699,4.384351258580007,6.354138181179245,20,35
320,3.603271958738673,6.336557577904815,20,35
1767,2.08038451587588,3.763509073720144,20,36
1540,6.113925702463235,4.315967908365318,20,36
1709,3.176011969914613,6.530963593233206,20,36
234,4.038857691993317,6.157949289716147,20,36
2065,3.256597343017829,6.184270714115429,20,36
175,5.878890932915102,2.835346897457621,20,36
1991,2.6746832387231043,2.899592542995071,20,36
1763,3.51312251048348,6.891390608100809,20,36
1047,3.2989401795329365,3.90646812490784,20,36
626,6.921901295286665,5.95403425233077,20,36
528,4.793547245184735,6.464178811368786,20,36
839,5.421682230040364,3.3228052217268926,20,36
365,6.953290072089191,3.331962122112292,20,36
1083,4.674867668480582,2.4391566070942043,20,36
1805,4.11873282481939,4.210896982925095,20,36
351,6.838127689831873,2.7032682334839144,20,36
412,6.912980087027449,2.681121090953813,20,36
746,6.076518701758432,5.728929110414837,20,36
605,3.2113462070917285,2.6383465048246184,20,36
2087,3.39390955573477,4.230236709263795,20,36
234,3.882614477473117,3.712003424149036,20,36
1676,3.079080026582435,3.609941949476173,20,36
1941,2.934130595810621,4.135236795053017,20,36
247,4.8371992041504654,5.673537008728784,20,36
1958,5.994659966519869,5.940043683358834,20,36
1023,6.495457874683264,6.341679518815994,20,37
253,3.58241827235792,5.169255502802667,20,37
311,5.714645385701727,3.321829255753003,20,37
1957,6.297183115170276,6.3490895647446335,20,37
422,3.038362250134103,6.369674704898111,20,37
764,3.557720510019847,4.450470525513021,20,37
1887,2.345764398841503,3.6712536198539647,20,37
730,6.315875020199658,4.611125587442086,20,37
1747,3.705383260673114,3.344950884026952,20,37
1528,2.235488550146145,3.4342183652249094,20,37
1988,6.3569343131333165,4.976131593666462,20,37
1329,4.320647179159698,2.2230321647616247,20,37
578,3.664287371168349,4.224128562714689,20,37
1508,2.199191875487803,2.514614709723612,20,37
188,5.695455478865345,6.908179560034645,20,37
1648,5.634446015086617,6.595037458159742,20,37
1010,5.190439735167163,5.680032084553639,20,37
1466,2.898204151195568,4.044542614037972,20,37
1041,5.945250125043173,6.583285223624058,20,37
488,4.883878269949276,6.646236861703601,20,37
1619,2.918805986066469,2.7232285409996626,20,37
866,2.313022943040666,3.8251426540998494,20,37
1361,6.47437451294229,6.5862779220719805,20,37
1822,4.733734256155822,6.019842728246534,20,37
270,3.9746516346379006,6.909605319645539,20,37
1926,4.278566308367388,4.782241835718843,20,38
1112,6.467528553753503,6.060295068713678,20,38
1232,4.878176342690649,3.781935608795269,20,38
1392,5.000705130074298,6.55210522161794,20,38
2048,6.703979718509247,3.715386095420533,20,38
532,3.528547123529023,2.022353457431472,20,38
2089,3.926783737047452,2.405580275341303,20,38
35,6.03422136879805,5.437495424466473,20,38
414,5.582896057364164,2.270810784858929,20,38
513,3.5617648550941747,4.180562440215478,20,38
1442,5.23724222311616,5.889148931879864,20,38
1574,4.4922184911188285,2.273191018688397,20,38
1715,2.959919177707719,2.4866470722709675,20,38
2020,2.531569979025223,2.786099033945458,20,38
1451,4.330036923284398,3.9128370659286418,20,38
854,2.675293031015652,4.242350280508303,20,38
1099,2.83205768362067,2.998119820295939,20,38
1874,6.57796018724423,4.461261122920974,20,38
1555,4.816942506579828,5.541996739848887,20,38
730,4.25311847580419,4.774687171103532,20,38
1449,2.1002247799423426,2.05983687533747,20,38
931,5.726917322426551,5.8444912532570985,20,38
1026,5.697907508227469,2.1300841276853704,20,38
1520,3.416961692256826,3.2844963538623286,20,38
700,6.114380874168008,6.861527885973981,20,38
1690,2.252149048569212,3.0726487975299266,20,39
1600,6.136302149949301,6.107587056944023,20,39
374,3.996120135841233,6.323180055844296,20,39
1575,4.808696318308464,4.666627419889876,20,39
612,3.275365166477475,2.7922961375996835,20,39
77,4.550111419609991,2.6905896125297084,20,39
1977,2.8708540878430524,6.697614212824941,20,39
892,2.039851005873416,3.334853028930743,20,39
1960,4.484504193015596,2.5999112429165487,20,39
1124,4.239805985201109,6.067692470315505,20,39
1723,4.843375813277488,5.342306411837587,20,39
1550,5.203883582691463,5.376458806638187,20,39
466,4.877058926068085,5.544180549524313,20,39
1530,5.2121086017789775,3.6499182961402594,20,39
456,3.6985337180066056,6.068167806748372,20,39
1232,4.274221626295443,3.0559449069915856,20,39
2011,3.812660048793044,5.541945299457943,20,39
975,5.068320048261248,5.033395437911787,20,39
1216,3.215292046280634,3.757277677980249,20,39
136,2.585420881956826,5.162626072065018,20,39
382,3.210758600468855,3.037296713172176,20,39
926,6.535770525143929,4.075195844880226,20,39
1020,6.418020198736219,2.4909140291316225,20,39
1331,6.360905727097316,4.298748765943339,20,39
1228,3.733349076520676,6.029302638170727,20,39
433,6.274551277272069,5.648084671796173,20,40
413,2.2699715411221475,3.3318457823025835,20,40
323,4.573536671333549,4.540694672390094,20,40
184,3.5710707049746078,6.236347960760257,20,40
625,5.78710584707669,2.6574102818023926,20,40
1749,5.86067575011956,5.6683755650528855,20,40
2063,5.689982081810572,3.721114255513087,20,40
265,4.146357416058251,2.740853155216432,20,40
1675,3.4526705532501945,4.160005872890109,20,40
1616,5.537084720601854,4.913351125515283,20,40
1941,5.270253796160754,4.245877150910505,20,40
903,3.189862854457995,3.907873418288764,20,40
820,6.678709564263869,3.0972041401838952,20,40
70,5.530336212535369,4.728292161849783,20,40
43,5.562196674869482,5.630458031693864,20,40
554,4.63817158081164,4.155980758104223,20,40
383,2.4396945080819954,2.964286222879037,20,40
1207,2.533517713659845,5.810104010796396,20,40
1155,5.487999692754182,3.042533439247303,20,40
1968,6.492190931053843,3.3678467986508025,20,40
1701,3.184871884597809,6.341421505839256,20,40
1350,2.090979607178453,2.4179741148939726,20,40
1196,3.2952362153486003,6.4815571852032665,20,40
1945,4.693270493305621,2.182272217449016,20,40
1562,2.347475535002176,3.8914353046991295,20,40
659,4.607043299055026,3.001241895715987,20,41
1960,3.505202648263237,4.744749244975947,20,41
1836,5.462015732031887,4.399737245502767,20,41
1000,2.4285877370374336,3.220218105228952,20,41
1785,2.192872731560126,5.91222314166124,20,41
526,6.920222546973509,6.639398139245463,20,41
132,5.877019799876738,5.636230180530028,20,41
2080,5.295435344544186,2.754623376679892,20,41
2095,3.193280701695845,2.266017936414509,20,41
469,3.41277561644568,6.324985582210325,20,41
1898,3.492907534236511,5.637714025954338,20,41
1370,2.283860125173907,5.52191897674768,20,41
612,3.0760171218079337,3.3195284480169995,20,41
970,6.0801702622118885,5.806418671979218,20,41
587,5.540884935627648,6.831396888715272,20,41
2095,4.651385618166646,3.138274797929246,20,41
1565,2.601788378425528,6.505537419120315,20,41
1446,2.0987916123124206,2.4047483454638217,20,41
1046,6.678397893349301,6.552042796180727,20,41
1592,5.6003384945169685,3.859389364460338,20,41
577,3.435536857174568,4.034435104298234,20,41
22,3.798077769246722,4.038336761325443,20,41
720,3.4541436471111595,6.08657417413112,20,41
1369,6.402625474907173,6.416986148205392,20,41
1324,5.822109107817783,3.587694993325188,20,41
726,4.191811222923278,5.167109068696194,20,42
751,3.1760114588943305,5.596013494783567,20,42
1157,5.617939038290228,3.554039531267464,20,42
1542,4.27229685898795,2.4675789153034597,20,42
2063,4.157591249064875,3.903612461465032,20,42
1412,2.146863807379078,3.239157866222012,20,42
383,6.008922660985963,6.069416847351795,20,42
1749,5.751147644407013,3.353807310144393,20,42
1180,2.251191064352173,5.238424565396143,20,42
98,5.073573293865955,2.7327158386595363,20,42
1637,4.98440890266901,2.7580425587397603,20,42
1574,5.477331660811687,2.0652066406632112,20,42
1475,6.265477780153846,3.704850728932707,20,42
552,4.891001667670125,5.1690371663067305,20,42
1471,5.724791286761723,5.43909607455915,20,42
1611,2.945917420771129,4.671270077152426,20,42
690,6.21756938926205,5.462286921534069,20,42
1157,2.297544842523374,6.7096469017361295,20,42
1925,3.102288960030716,2.637997558824473,20,42
1186,2.469527123267621,2.8670005461840358,20,42
1351,5.294657378541155,4.7418421997307165,20,42
1997,4.554368821581938,2.1683113383418933,20,42
405,4.252393867163857,6.354433625397393,20,42
388,4.2118494498496375,6.743895663282288,20,42
1691,3.544691140587171,3.3286659431203818,20,42
1217,4.825210628277979,5.761728625006999,20,43
2025,4.256996584252972,6.663648061567855,20,43
1398,4.956493262548228,3.122528510987867,20,43
1920,6.221969557993257,6.430722362487322,20,43
210,2.622622103297835,5.069835772987762,20,43
231,2.3105338008952945,3.802402256681035,20,43
1755,6.779839405285868,4.570789841874868,20,43
434,4.248699076425773,3.71084033728404,20,43
820,4.253993382127451,2.228618622754623,20,43
1172,4.140780766948467,2.08118608082518,20,43
892,4.98455013719062,4.018235471639123,20,43
320,2.548951623768492,2.8425144696467566,20,43
381,2.2025267002606945,6.447450300648107,20,43
927,4.440056259198869,5.736126927168462,20,43
231,6.134528062251405,3.048793795611453,20,43
871,5.856566849138183,4.708394258721805,20,43
1207,4.630698616338609,3.1571615935969337,20,43
714,4.851327111893992,6.00442135954239,20,43
1906,3.2599564412422017,3.5517705647648845,20,43
914,2.777118232068405,4.746230683083894,20,43
1635,6.789532831626604,4.0558778049342905,20,43
1937,5.212462585825344,4.140894615132001,20,43
101,4.743026991370854,2.9835904787689165,20,43
985,5.837363332850012,2.261649958163983,20,43
1992,3.805722468397047,2.272469042796864,20,43
1628,4.600340872094103,2.524687685357674,20,44
1880,2.759291518479668,5.176084388664073,20,44
298,3.5163384877378423,3.8917556102925897,20,44
925,6.638013339628863,4.022750477429318,20,44
36,6.610009854997209,4.853063963957597,20,44
77,6.147155582372927,4.130089567702239,20,44
1535,3.578270863278153,2.186569194512888,20,44
84,4.686413935357086,3.0528234245528765,20,44
1328,6.464718351901084,3.116984550990956,20,44
78,2.964311854663108,4.432442622661522,20,44
1404,4.069138060132939,4.850046382628786,20,44
666,2.4078348960238194,6.933679093945273,20,44
1458,6.972777018415181,6.790567199962243,20,44
84,4.996469833975515,5.944216675926082,20,44
447,6.332497041427249,5.894110829820445,20,44
854,4.68650484806777,2.232727793874873,20,44
563,4.712359204616917,3.212350327659992,20,44
1799,2.0266250293908894,6.2907336130709055,20,44
92,6.9747751085306895,4.514848939078213,20,44
1319,3.740128089904269,4.009465041502354,20,44
1618,5.030243148935169,4.449059690259023,20,44
830,5.4254084348321445,2.327179513348555,20,44
905,4.590367380687046,5.62004570838049,20,44
4,5.164072882409012,5.934982160790745,20,44
372,3.779789355308232,3.875970427990821,20,44
441,6.031508801401155,2.7919335169986006,20,45
907,5.021600064998546,5.72566296394881,20,45
1236,4.408400764337012,3.050958295737654,20,45
1802,5.450394881488355,4.857232628788598,20,45
1204,2.0238835753114586,3.0062630160347514,20,45
1459,5.124782858141715,5.282279552548397,20,45
1307,6.688109698810693,3.9601892814274313,20,45
1483,6.75920358729638,2.862641950062575,20,45
1919,2.854962030628876,3.155133786691331,20,45
1162,6.603174507246324,4.200517145099183,20,45
1027,5.675580193412287,5.64264093913348,20,45
1881,3.585446810195115,5.155737423259949,20,45
873,3.0469805541941857,3.983501005681763,20,45
587,4.815425958321841,4.037308967120759,20,45
1220,2.4382552775926154,2.992389818869928,20,45
197,3.988270761980668,6.776069734170219,20,45
2013,5.688172944547164,2.1609294535794525,20,45
1541,3.224452713459843,4.291181768505433,20,45
601,3.981656011368568,5.0496219947077545,20,45
710,5.071608752093498,5.715854434022559,20,45
1737,5.05847065258941,4.745175957864803,20,45
54,4.804945557464234,3.10484224979482,20,45
640,3.2440128425871726,4.267972628254682,20,45
1620,5.0015431564484185,2.4072783263236706,20,45
877,5.939477608156265,4.070693790677553,20,45
1264,6.057919541894828,4.739730854428382,20,46
732,6.286554477344131,2.8091026614438066,20,46
1838,5.182896446877304,5.246182518597522,20,46
1740,6.042912966025473,3.4219666043084134,20,46
58,6.410222305947111,5.962936720187543,20,46
1811,2.847096396018184,5.32188427882298,20,46
1416,2.587381722474167,3.3714538584416305,20,46
1562,6.702742939751452,4.662582056001917,20,46
1017,3.431028466199169,4.741819361774526,20,46
237,4.046654296352657,3.156521087445968,20,46
1793,4.643405732936841,5.218611431585375,20,46
208,6.601203925547639,3.761052428801844,20,46
116,2.823489891537875,5.263411774578603,20,46
201,2.827508897691688,5.489209460818234,20,46
1500,6.210391357455892,2.2921859053661797,20,46
23,4.723180045918316,2.708378786314232,20,46
1337,4.868052517474659,3.330824743013284,20,46
1608,2.492769645539476,2.527656955149602,20,46
1240,5.249407251320769,3.02261892632896,20,46
345,2.8568705411246738,5.419114346405357,20,46
1631,3.5623798407465515,3.551380258075768,20,46
27,5.065749174599079,2.7599765415916786,20,46
447,4.5866759025549655,3.3083795044928728,20,46
1959,5.617508701209539,2.1925489039875163,20,46
666,4.70895846771233,6.917416547179844,20,46
241,6.6180793736920345,5.212458507604634,20,47
830,6.115433883869969,5.37910903282005,20,47
632,6.323601860776672,6.71732419557089,20,47
194,5.9190280269063065,2.312299796618042,20,47
1074,6.50878999371463,3.37868474802034,20,47
670,3.744204088238344,5.331604824271748,20,47
959,6.542783771850754,5.0099760775835005,20,47
1115,3.8272350950055776,5.019416766257905,20,47
413,4.177678691137611,4.585397821476585,20,47
1251,5.614744898593123,3.6264992682283057,20,47
335,2.6980167509290003,4.344295047543163,20,47
1718,3.309665438541189,2.386846177993884,20,47
168,3.660679012760145,6.076449089974259,20,47
1199,5.144057625502101,3.8354000749941206,20,47
1519,6.244754310474223,6.071329803246794,20,47
1145,6.1175558713233045,4.202760150056005,20,47
219,4.67028290972279,3.2217264690098157,20,47
387,5.617344814809199,6.171080743323236,20,47
795,4.493840662131266,2.546229603210066,20,47
606,4.183866443455523,3.7134541656798783,20,47
507,2.534770971691328,3.464222589018813,20,47
1564,6.271658233361919,2.1424763932229647,20,47
981,2.2486187312223107,5.697470493215114,20,47
700,5.2657110949780535,3.235655721898504,20,47
399,2.641592803219486,4.614558757277169,20,47
72,2.5716911493770445,3.0518223195627394,20,48
1455,6.729176702340984,4.064339342914543,20,48
486,2.518031723535027,5.382943793883751,20,48
1422,4.462605163234402,3.311011638013005,20,48
1626,5.606929127371527,6.318936243840613,20,48
1766,3.030487451017829,5.819988201187682,20,48
145,5.34502062473559,5.762492915452793,20,48
858,5.634518380134466,5.998478865165101,20,48
849,3.6997533645747422,5.739569672485796,20,48
1113,2.610622007075095,3.9318827766479503,20,48
1023,3.738731387701141,6.170103431267225,20,48
1409,5.765020136698853,6.1202400570077895,20,48
1915,3.1803239901159284,4.591792353890759,20,48
1063,6.591582667916441,6.628045076610442,20,48
93,2.1953910489742645,2.270611566272306,20,48
946,4.769874579804826,6.533092596861378,20,48
1646,6.114742455769814,4.277348222944041,20,48
1691,3.862681468156028,4.09629777201371,20,48
1449,5.199961706154263,6.125884518831046,20,48
1818,2.2713061646426915,4.103165094026649,20,48
1385,2.858019117637414,2.2802878647414966,20,48
1254,6.879133301953193,3.2773087168264348,20,48
1838,5.076386080363116,4.891145197759848,20,48
599,2.015257739527085,5.9199198880089945,20,48
1925,4.544233406315444,2.8037180198974965,20,48
1486,4.24152083055988,4.139528334988641,20,49
607,6.763606368912846,6.504834987601362,20,49
1867,5.0465410170344125,3.437558271800285,20,49
393,6.9054784499206034,4.126931291818158,20,49
707,6.698950522370507,5.505440679208499,20,49
1433,2.6242111499014213,6.7658487102124045,20,49
1409,5.493626623917049,5.246748785526476,20,49
1795,3.759404986642592,2.8776655346913853,20,49
1263,3.616043634784108,3.1744865874024644,20,49
1217,6.528189208691334,6.909948703992805,20,49
721,5.4571427426218655,5.840975582442601,20,49
1330,3.554837423507543,5.766260879045535,20,49
1065,2.518739558752862,5.2626951754389815,20,49
337,5.567748060879854,3.812934619381856,20,49
744,2.083816644319298,4.530768395901839,20,49
866,3.380637203180682,6.500449490641746,20,49
2000,2.8020426382769505,3.455370091810112,20,49
1653,2.3032267406335567,2.684846295907006,20,49
1595,2.157440681711293,3.662077048278356,20,49
1909,6.723992112026034,2.7288998191129945,20,49
